timestamp,gaze_x,gaze_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_pupil_size,right_pupil_size,confidence
2025-02-24 15:19:38.061838,973.8404757330694,494.2252315064397,946.9690483174364,495.979959654034,1003.6792258499003,496.3046814650088,2.583728753659195,2.64219017123857,0.9426299816599265
2025-02-24 15:19:38.078505,928.7353383359308,541.7723190067261,898.0359705912484,545.3725471118265,956.5617233469208,536.2105838067988,3.1744176390002927,3.1420273697676513,0.9529848802561792
2025-02-24 15:19:38.095171,996.0711271857308,538.3467201295454,969.623488858043,538.0900100447099,1025.739458591508,538.0550985830704,2.7805928788135628,2.9429885458092477,0.8994329036107181
2025-02-24 15:19:38.111838,952.8211423182493,527.5720259623258,925.3756201816072,526.848647522765,985.152845305476,529.0540418340513,3.2795068079024197,3.324694803702461,0.8585695686284451
2025-02-24 15:19:38.128505,951.1254860759943,540.682012169712,922.3039089152119,543.457716984089,980.6659059735315,540.5726509861227,2.876174608328795,2.9850838867485714,0.9262396939923878
2025-02-24 15:19:38.145171,959.5314056569762,518.7566415171831,928.6569464595977,519.146004310317,984.7119006810711,516.6325597650045,3.0668628604211423,2.8982442278283225,0.8558911354190174
2025-02-24 15:19:38.161838,965.5063437390081,553.1951587986855,932.9165227127045,552.1584575357564,998.1530276457055,550.2895338010937,3.014088730950066,2.986592521330045,0.9049245263299778
2025-02-24 15:19:38.178505,943.7646051209591,543.8769225998053,911.7155799243399,546.5232798835348,972.6059537269965,545.4580371202222,4.998798726564982,5.0987013238249705,0.9463834580626205
2025-02-24 15:19:38.195171,935.1859560608667,535.3472682940431,909.0504031914279,536.3498373013044,961.3869364606543,539.2936423755629,3.0591653907366743,2.819683957853333,0.8179615206335271
2025-02-24 15:19:38.211838,927.1358440201428,534.401342858566,898.9195783206677,533.5210493389887,955.5694022533269,530.2436781623647,3.428664511350072,3.130393221132791,0.942475025692471
2025-02-24 15:19:38.228505,968.7688918703587,539.5152479488618,939.8183589247483,538.2275242064933,1000.9759026249405,538.4993968756271,2.9171510644842464,3.001557305523059,0.8402317845491044
2025-02-24 15:19:38.245171,957.3741493301436,554.4416910984601,928.890322900948,555.8392134247316,993.2440093170626,554.7348344583345,2.8023821090963548,3.060586810364945,0.8947077764038244
2025-02-24 15:19:38.261838,969.712072301105,555.3478522035616,940.7121236994585,556.846155570944,998.8003224100569,555.8904244817154,2.890453584936394,2.7664360969675705,0.8642915964385799
2025-02-24 15:19:38.278505,967.6390678101036,533.4184761969282,938.0310415853908,535.5883525387046,993.8745581673869,534.6282588791568,2.6900915914791086,2.7385341080761414,0.9112753799476581
2025-02-24 15:19:38.295171,936.1826181399173,527.3896634382845,904.4700907863877,529.4349067403379,966.2794569950732,526.1360400548631,3.3711719949048646,3.278267466687195,0.8229416437516677
2025-02-24 15:19:38.311838,983.3568354292671,540.2601028897769,953.108178649846,538.235215552076,1015.9226506156671,541.8622754081968,4.578775094487756,4.745426203503936,0.9277793619882122
2025-02-24 15:19:38.328505,938.7867789382647,536.7247076184977,909.3428496312475,537.941890898397,972.1040763780313,534.6211198796948,2.9438688596796707,3.1080434035525593,0.9864403728043131
