timestamp,gaze_x,gaze_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_pupil_size,right_pupil_size,confidence
2025-02-24 15:19:38.126026,1003.00525949129,541.2969976496552,960.6578845806464,531.0607707006976,1020.6881646887316,529.812307293239,2.9846422710151903,3.0225544088731007,0.6928333091390808
2025-02-24 15:19:38.142693,935.9288100071534,505.10751479228577,929.5020048869287,529.556142083363,983.544712927788,528.8650120930428,2.7027250759249646,3.0203046540149177,0.4710484933299022
2025-02-24 15:19:38.159359,1006.2883434858287,554.4721994882223,954.8690561896785,532.419445833606,1015.7051723544345,530.5677286818849,3.347630669579032,3.341499055261637,0.41783828959877045
2025-02-24 15:19:38.176026,797.0009147536457,386.6477592965486,930.1225626361738,545.9819871307327,985.1558173298112,548.4948900315459,2.510282663896771,2.7455112495458365,0.5323336487702427
2025-02-24 15:19:38.192693,967.3300942493004,532.4939422502316,938.3843435946128,534.33875952736,997.6282852584206,534.465304731619,2.873257082774317,3.0431169045733055,0.37803263060283204
2025-02-24 15:19:38.209359,981.364397744362,517.6250877914932,968.6112719125065,537.0430971540502,1026.4275886466396,531.7848669309177,2.854663384487123,2.8701677301461626,0.6778712567189892
2025-02-24 15:19:38.226026,935.5961543261262,529.04735352045,920.7854811763362,545.1999409724464,979.6658504020118,543.1949324298752,3.01275112506489,2.820551650199965,0.6720182473041061
2025-02-24 15:19:38.242693,869.9882861311883,485.4485067800209,905.4046118621416,546.6413573310182,962.3747580518989,551.086131180676,3.41572365711554,3.618507601232631,0.47539319847847183
2025-02-24 15:19:38.259359,909.0264887658312,475.24792372800607,943.3115851607938,539.8399907331816,1000.0897959379779,535.7913319027537,3.110725861844112,2.9247249229634424,0.3231374948249618
2025-02-24 15:19:38.276026,947.38674335909,498.28693673477613,972.3614905019696,559.4846811682618,1036.9777283537535,563.7782581904157,2.721307527584807,2.6271323493833667,0.33672356241956775
2025-02-24 15:19:38.292693,876.7130031505694,505.6423949070126,899.276354423126,556.9200099731879,961.988827468088,557.2276603775077,2.8972116241330745,2.947761467763145,0.3002146687579073
2025-02-24 15:19:38.309359,987.6807672953681,613.2686785067743,896.1748814985672,552.8860252079229,958.3588921216618,551.0881690564621,2.7881224031782113,2.9595585811813625,0.4526960121212278
2025-02-24 15:19:38.326026,919.2229426186941,490.5520378277266,934.9836488252107,540.2410443626123,1001.6461856513704,542.0512703425219,3.2068718664190023,2.9940959618458947,0.636681838803857
2025-02-24 15:19:38.342693,1050.0014457434122,616.0989399420397,933.9882472460771,537.9662961277257,995.9264080878718,532.1978184967481,2.918642116263348,2.9609993546828823,0.3602504737117128
2025-02-24 15:19:38.359359,993.5528277299971,589.0354471621247,956.1147368548504,581.8764291939301,1016.5419827696054,583.8741425973957,3.0646961843064453,3.091881568014696,0.47431600122725803
2025-02-24 15:19:38.376026,1049.5504984089762,638.7721458596377,927.3762166434476,541.4164885417675,988.7671067626827,546.7694640663289,2.750085623038152,2.662860919027516,0.3268732909471564
2025-02-24 15:19:38.392693,1046.818893630595,600.4236209944854,958.5534351313222,542.5621074201399,1024.0253158076405,536.349230496264,2.8703354209016974,2.948336010209664,0.3152025865057408
2025-02-24 15:19:38.409359,1012.5882267433774,552.7651294467265,936.4724036872068,507.0572043150242,1002.0305857538876,510.7556649748269,3.4927550939748007,3.3578793128291116,0.5638204716169319
2025-02-24 15:19:38.426026,989.2945566974238,567.2316548374781,928.8574556560185,535.4106592039958,986.2605121691955,536.8404069101389,2.56145276418157,2.572628095356536,0.541449118922108
2025-02-24 15:19:38.442693,985.1519144408355,561.9193543585202,933.973651802007,547.7268207361907,997.4975588861565,541.1677849003137,3.1675557293119585,3.001769813941012,0.6090931219815552
2025-02-24 15:19:38.459359,931.6393692631142,565.7423965197735,875.3067790951693,540.4910363114574,937.6542412639411,548.6115855339779,2.8079785019167662,3.0030033221095636,0.39765060980728684
2025-02-24 15:19:38.476026,984.4221887713435,558.4874881635942,957.3441186762406,558.6821935472316,1014.2095240733481,558.2201800539806,3.0269686403189047,3.138678495157232,0.3651642418602882
2025-02-24 15:19:38.492693,911.3331350226241,496.2908707155408,951.3690760553898,563.8387628747787,1008.8946697621004,566.054347379071,2.961809405284399,3.2817449975821398,0.4946409777367089
2025-02-24 15:19:38.509359,961.4845244127579,555.0538552941621,922.4179775530645,541.1704693062217,979.7766148391283,547.2683184112427,4.5466987818682405,4.732608553929757,0.5942673780058083
2025-02-24 15:19:38.526026,1000.2109305439185,537.4304235343384,954.4799442213065,524.3327337802108,1018.0990066688671,522.7217384205125,3.155762689131733,3.089953838061716,0.6313359666332014
2025-02-24 15:19:38.542693,968.4546514222475,544.3441862347181,937.0671272084262,545.5247765893539,1000.8392460182743,545.5082819564178,2.921059515684987,2.8933166406200996,0.5001397221815005
2025-02-24 15:19:38.559359,986.2059506075018,544.8950122715285,951.8836769406835,542.233507405177,1009.4826315196846,541.6029623905064,2.6798191143884353,2.6531452202554466,0.5277049566564478
2025-02-24 15:19:38.576026,904.5293953612106,482.29478022361184,950.824538171829,561.6694438785927,1012.421311512303,556.8272657510992,3.1261410155609437,3.038392981584465,0.5715514639791488
2025-02-24 15:19:38.592693,996.1408224358354,522.0995677300599,972.3912053385454,527.8601325242255,1032.9679755022944,533.6201621920864,3.0676026814675397,3.2100321252375115,0.5354819731920302
2025-02-24 15:19:38.609359,977.8601928812598,558.1384401426282,938.4747091182777,552.3000689642806,997.7902741732848,549.1547718984516,2.9952469227418757,3.096854906727755,0.5839550503261358
2025-02-24 15:19:38.626026,1050.9282064955828,567.6725195258717,997.7578686857629,547.0898121145572,1058.8837054761436,544.7025909025863,3.1110933597805666,3.272250025561364,0.4055146356030412
2025-02-24 15:19:38.642693,964.4365868907053,547.0458384606009,931.7569941767099,544.0137172223176,993.849972592668,543.9683344594129,3.1786635162939856,2.719601714608734,0.550316608031808
2025-02-24 15:19:38.659359,940.0043230719212,513.2371718502671,946.0063192064795,546.0928012371629,1003.9500170548848,546.2744764374071,2.9779194485106637,2.922455821760786,0.34481466077363504
2025-02-24 15:19:38.676026,1025.175572250074,626.4596281910043,933.154498560035,566.2074801304584,993.7276945169733,562.7264238421444,3.004385216828803,2.7664149571122927,0.6334506951438293
2025-02-24 15:19:38.692693,954.3361558756668,548.7718847481865,949.0989237017211,570.844978645513,1007.4698318941118,571.1004939885775,3.636855934359063,3.598831698934143,0.3930840998002436
2025-02-24 15:19:38.709359,929.3796533112879,542.1532565785998,924.6338905771679,560.5795248636512,981.6483055698807,563.99216843669,3.0480115780440116,3.006870379136637,0.604968965606114
2025-02-24 15:19:38.726026,1101.3331588734861,678.2317558420318,939.5599892815476,549.291451713913,1001.8803367840115,551.5289264794271,5.089970055413075,5.09031333752538,0.6189711579772914
2025-02-24 15:19:38.742693,888.9173390558144,433.3062155915996,951.1677932995774,526.9742582352682,1009.0559428578109,524.9531365301727,2.633299647138831,2.5488102180336387,0.461681941564488
2025-02-24 15:19:38.759359,910.8903209433241,483.8524220219557,947.9358898551674,548.8838150307489,1012.3098271940414,552.4887403269722,3.3417973384625053,3.365117780366481,0.4473534533900585
2025-02-24 15:19:38.776026,1068.982916573166,610.2875316953686,961.7250675220508,532.8310530411853,1020.4200336963747,533.7260856058283,2.8910118155186657,2.6480674156419206,0.461018070933217
2025-02-24 15:19:38.792693,1011.9103099488148,563.9044631989093,1000.3322856298627,574.225072845839,1055.9015754374427,575.4822512554628,3.1592913891612238,3.180998215145545,0.6760576459254773
2025-02-24 15:19:38.809359,954.4716602649455,472.4364874161221,972.3533112602639,521.3261028025236,1039.1587787730452,525.3066119666665,2.614478931845442,2.8347498138271887,0.39274675154841726
2025-02-24 15:19:38.826026,962.9886139536172,504.4175750943095,968.6383402210479,544.9525614952199,1028.2551235067097,545.243626340263,2.798128178446457,2.7625882691141452,0.47173085099961565
2025-02-24 15:19:38.842693,1092.9660866628178,639.0719221424422,969.0541007004226,542.93863679361,1030.102401012209,543.4433181969897,2.55703990494036,2.677625908576538,0.4257970273348227
2025-02-24 15:19:38.859359,1035.5320194117876,613.8528530435867,937.8741365610707,546.7998518799194,999.6439736640081,547.7139096512568,3.0131245914648437,3.12557968227571,0.6323990742150272
2025-02-24 15:19:38.876026,1052.278988648643,629.4936298633052,939.3015097214359,542.2844775262936,997.5121499238228,546.6745823791734,3.287066308832459,3.0773659183997637,0.5728903536501873
2025-02-24 15:19:38.892693,895.26943735684,501.72352382572655,921.5613457185439,558.9959692454908,985.7890708553242,554.981842194576,3.02695556535199,3.0305890369274726,0.5487716484081412
2025-02-24 15:19:38.909359,1006.0139545358417,543.4216015438843,950.9033436781015,519.618012210511,1006.8112077316907,517.9022523323076,2.904604478655326,2.943117696545276,0.5892374419303861
2025-02-24 15:19:38.926026,972.4948891488211,545.6473881894917,937.7889571898348,538.7224801774557,996.6106764946517,540.8255673443539,3.1321555218393375,2.8988837771800826,0.4560277067419045
2025-02-24 15:19:38.942693,1072.1217034492186,588.7708693242787,995.6624315203372,541.706204106426,1055.2993721688758,541.7803046887755,3.0568239620300766,2.8140904271333427,0.6265998920373194
2025-02-24 15:19:38.959359,934.675265619853,492.72275505799286,941.4496176271724,530.6879120865742,1002.7628924720674,528.5210297888939,2.9719296598790432,2.952368136769392,0.5616699651309572
2025-02-24 15:19:38.976026,928.3567130719896,497.1583217503514,939.2547239695232,539.8459188699716,999.2033371338889,538.2888902361531,3.314547389438601,2.932326100739688,0.3323848217155334
2025-02-24 15:19:38.992693,937.9636152104085,474.85314331044617,963.8158977111686,528.4714276647566,1023.4444633369383,528.4238508628267,2.958308635366436,3.0241033524804433,0.6076508475613023
2025-02-24 15:19:39.009359,935.3140939988217,494.93461439772534,952.7394352852449,539.0881545540924,1009.5838429380522,540.3637135961179,2.975587996700559,3.015161030519428,0.6317716318908919
2025-02-24 15:19:39.026026,988.0009467242386,573.0458524706718,945.0607291346068,563.1356247934258,999.4086807548267,558.1444614710128,2.8957591194748065,2.895233756491887,0.40070880064225717
2025-02-24 15:19:39.042693,961.0537277885104,528.7063964804657,966.5501916276459,564.2856241618833,1027.3106746688884,564.8767215825569,2.48262968237202,2.4688356335816843,0.3423864275588889
2025-02-24 15:19:39.059359,955.1095172704402,510.15421695505677,962.5042538449958,549.8289954987865,1018.8762543405072,546.4337304664765,2.8778018059628665,2.8118505296031486,0.4234298088487974
2025-02-24 15:19:39.076026,1019.1147281254357,529.2908843687665,1008.3305725563038,548.2510642777826,1071.1612566065908,549.0683330228534,2.8571738176462116,2.9980394435234747,0.5104386761200128
2025-02-24 15:19:39.092693,984.4747700447994,527.948002905931,961.2353820083259,539.023042643663,1024.5302375275064,540.2426759576425,3.191544742151624,3.218885700289627,0.6262470272743926
2025-02-24 15:19:39.109359,1005.0941572850561,586.9147559267226,937.1751305336429,546.4247686851409,994.8825244337056,544.0747671157471,2.9875269432485334,3.0648166728676998,0.5276119364848383
